EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
E1635,36,Senior,Yes,Travel_Rarely,128,25,4,Life Sciences,1,2631,2,Male,20,3,2,Clinical Trial Manager,4,Married,7029,Medium,8325,0,Y,Yes,18,4,1,8,2,20,8,3,14,2,6,0
E1636,44,Young,Yes,Travel_Frequently,166,2,1,Life Sciences,1,5072,2,Male,45,1,2,Clinical Trial Assistant,1,Married,4043,High,14989,9,Y,No,24,3,3,8,1,11,8,3,5,7,2,11
E1637,38,Middle-aged,Yes,Travel_Frequently,910,16,3,Technical Degree,1,8303,2,Male,46,4,4,Clinical Trial Assistant,3,Married,16332,High,19910,2,Y,Yes,12,4,1,8,3,6,9,1,7,0,2,8
E1638,54,Middle-aged,Yes,Non-Travel,1115,13,4,Medical,1,2820,4,Female,68,4,3,Clinical Trial Manager,1,Married,11743,Low,5239,6,Y,Yes,11,4,3,8,1,14,8,4,24,14,1,11
E1639,45,Young,Yes,Travel_Rarely,783,2,4,Life Sciences,1,7597,2,Male,53,3,2,Clinical Project Manager,2,Single,2986,Low,19939,3,Y,Yes,22,1,2,8,0,11,8,2,23,13,5,13
E1640,37,Senior,Yes,Non-Travel,195,18,4,Other,1,3486,2,Male,58,1,5,Clinical Research Associate I,1,Married,8394,Low,12310,5,Y,Yes,17,3,4,8,0,38,5,4,8,1,2,12
E1641,41,Middle-aged,No,Travel_Frequently,859,13,2,Medical,1,9948,1,Male,55,1,1,Clinical Trial Manager,1,Single,18212,High,14019,2,Y,Yes,15,2,3,8,1,20,3,3,11,2,1,2
E1642,56,Senior,Yes,Travel_Rarely,646,21,1,Technical Degree,1,9996,3,Male,29,2,3,Clinical Trial Manager,2,Married,13187,High,6019,4,Y,Yes,14,1,2,8,0,22,0,2,26,6,8,2
E1643,35,Young,Yes,Travel_Rarely,157,3,2,Other,1,1231,1,Female,59,3,2,Clinical Trial Manager,4,Divorced,4099,Medium,10593,6,Y,No,18,3,2,8,2,18,6,1,20,2,2,13
E1644,57,Young,Yes,Non-Travel,679,18,4,Other,1,4959,1,Male,64,4,2,Clinical Research Associate II,3,Divorced,4271,Medium,17658,6,Y,No,23,4,4,8,3,25,0,1,25,3,3,13
E1645,22,Young,No,Non-Travel,427,4,3,Life Sciences,1,7656,2,Female,77,4,4,Clinical Trial Assistant,1,Married,12086,High,3340,2,Y,No,11,4,2,8,3,19,5,2,28,5,5,5
E1646,22,Middle-aged,Yes,Travel_Rarely,1344,16,1,Technical Degree,1,4716,4,Female,95,4,3,Clinical Trial Manager,1,Married,15495,High,8056,3,Y,Yes,20,1,3,8,0,26,1,3,25,1,4,6
E1647,53,Middle-aged,No,Travel_Rarely,340,12,2,Other,1,3403,3,Female,54,1,2,Clinical Trial Manager,2,Single,19467,High,8128,8,Y,Yes,11,1,2,8,1,35,1,2,17,2,9,7
E1648,35,Senior,Yes,Travel_Frequently,618,2,3,Medical,1,6189,3,Male,99,4,1,Clinical Trial Manager,4,Single,8724,Low,5826,2,Y,Yes,14,4,2,8,3,1,6,2,8,4,9,8
E1649,39,Senior,Yes,Travel_Rarely,190,20,3,Other,1,4911,2,Male,38,3,4,Clinical Trial Manager,2,Married,18698,Low,5581,7,Y,Yes,11,1,3,8,3,15,1,3,12,5,8,1
E1650,21,Senior,Yes,Travel_Frequently,110,11,1,Technical Degree,1,3288,1,Female,84,3,4,Clinical Research Associate II,2,Single,4579,Medium,18997,8,Y,No,24,3,2,8,3,18,4,4,11,3,8,4
E1651,53,Senior,Yes,Travel_Frequently,1475,3,3,Other,1,3416,3,Female,24,1,4,Clinical Research Associate I,1,Divorced,18948,High,9496,5,Y,No,19,1,4,8,2,21,2,3,13,10,6,6
E1652,21,Young,Yes,Travel_Frequently,601,14,3,Other,1,8106,1,Male,49,4,4,Clinical Project Manager,2,Divorced,11463,Low,4773,8,Y,No,15,3,4,8,3,3,4,1,18,11,3,7
E1653,58,Senior,Yes,Travel_Rarely,799,16,4,Other,1,5104,4,Male,64,4,3,Clinical Trial Assistant,4,Married,17192,Low,16776,4,Y,No,12,2,3,8,2,3,3,4,21,2,6,1
E1654,25,Senior,Yes,Travel_Rarely,1489,11,4,Other,1,8446,3,Male,58,1,5,Senior CRA,3,Divorced,17622,High,2538,9,Y,Yes,23,3,4,8,1,13,1,4,15,6,9,12
E1655,54,Middle-aged,No,Travel_Frequently,947,20,4,Medical,1,7796,3,Male,28,2,4,Clinical Trial Assistant,1,Single,5854,Medium,2862,4,Y,No,11,1,3,8,2,32,4,1,6,11,2,4
E1656,33,Young,No,Travel_Frequently,664,11,2,Technical Degree,1,7347,1,Female,56,1,1,Clinical Trial Manager,4,Divorced,4639,Medium,1691,6,Y,No,21,4,2,8,1,13,1,1,17,11,6,13
E1657,44,Middle-aged,No,Travel_Frequently,934,2,2,Life Sciences,1,4082,2,Female,93,3,4,Clinical Trial Manager,3,Divorced,13987,Low,6847,9,Y,No,10,4,4,8,0,25,6,1,21,14,7,13
E1658,38,Senior,No,Non-Travel,778,2,4,Life Sciences,1,6825,4,Female,75,3,4,Clinical Research Associate I,2,Single,14850,Medium,3709,7,Y,Yes,11,2,4,8,1,1,2,3,22,11,5,8
E1659,50,Middle-aged,No,Non-Travel,570,16,1,Other,1,6081,1,Female,46,4,3,Clinical Trial Assistant,4,Married,14204,Low,4157,5,Y,Yes,24,1,3,8,1,6,8,1,21,14,0,12
E1660,26,Senior,No,Travel_Frequently,203,2,2,Technical Degree,1,5872,1,Female,78,2,2,Clinical Trial Assistant,1,Single,15766,Medium,13940,3,Y,Yes,13,2,3,8,0,17,7,1,6,4,1,5
E1661,44,Middle-aged,Yes,Travel_Frequently,819,21,2,Technical Degree,1,6105,4,Male,35,4,3,Clinical Research Associate II,1,Divorced,5680,Low,18718,2,Y,Yes,16,4,3,8,0,3,1,3,12,12,6,8
E1662,37,Young,No,Non-Travel,541,17,3,Life Sciences,1,7289,4,Male,74,1,1,Clinical Trial Assistant,2,Divorced,7798,Medium,12029,3,Y,No,19,2,3,8,0,20,1,1,5,14,7,12
E1663,38,Senior,Yes,Travel_Frequently,602,24,4,Technical Degree,1,6419,1,Female,33,3,1,Clinical Trial Assistant,1,Married,5741,Medium,14517,6,Y,No,14,3,4,8,1,38,3,1,28,9,3,13
E1664,42,Middle-aged,Yes,Travel_Rarely,253,14,2,Medical,1,6766,2,Male,89,1,5,Clinical Project Manager,4,Married,3803,Medium,6928,3,Y,No,20,1,2,8,2,38,3,1,6,6,4,9
E1665,40,Senior,Yes,Non-Travel,363,29,1,Other,1,7333,4,Male,76,2,4,Senior CRA,4,Single,5130,High,12360,3,Y,No,24,1,3,8,2,18,7,3,2,11,7,9
E1666,43,Young,No,Travel_Frequently,1288,27,4,Medical,1,1407,2,Male,49,3,3,Clinical Project Manager,4,Married,16567,High,16175,0,Y,No,16,2,4,8,3,31,6,2,17,0,8,13
E1667,53,Young,No,Non-Travel,1132,9,1,Life Sciences,1,1553,4,Female,45,3,4,Clinical Trial Manager,1,Married,14255,Low,9138,9,Y,Yes,12,4,3,8,3,8,1,2,25,2,0,0
E1668,57,Young,Yes,Non-Travel,361,14,2,Life Sciences,1,3310,1,Female,84,1,2,Clinical Project Manager,2,Married,14475,High,15039,1,Y,Yes,19,2,2,8,0,8,6,3,13,4,7,4
E1669,25,Young,Yes,Travel_Rarely,599,1,3,Technical Degree,1,1804,2,Male,65,3,2,Clinical Project Manager,1,Married,9536,Medium,15590,8,Y,No,24,4,4,8,0,20,0,2,10,7,5,7
E1670,25,Middle-aged,Yes,Travel_Rarely,124,15,4,Medical,1,5110,1,Female,89,2,5,Clinical Research Associate II,2,Married,19105,Medium,14321,7,Y,No,15,3,4,8,3,21,4,2,11,1,3,9
E1671,30,Middle-aged,Yes,Non-Travel,109,23,4,Technical Degree,1,3839,3,Male,91,4,3,Clinical Trial Assistant,1,Married,6764,Medium,5501,9,Y,No,22,1,4,8,2,31,9,2,0,12,9,0
E1672,22,Middle-aged,No,Travel_Frequently,240,2,3,Technical Degree,1,6603,3,Male,32,2,1,Clinical Trial Manager,4,Married,18464,Medium,16580,6,Y,Yes,20,3,1,8,3,33,6,4,7,8,1,6
E1673,30,Middle-aged,Yes,Travel_Rarely,850,22,4,Technical Degree,1,1512,1,Male,89,1,1,Clinical Research Associate I,1,Divorced,15700,Medium,3914,7,Y,No,15,4,3,8,3,16,1,1,29,12,0,5
E1674,37,Middle-aged,Yes,Non-Travel,123,3,3,Life Sciences,1,6146,1,Female,85,1,3,Clinical Trial Assistant,1,Single,12466,High,4274,5,Y,No,11,1,3,8,1,26,5,3,22,5,0,14
E1675,23,Young,Yes,Travel_Frequently,660,26,1,Other,1,8564,4,Male,33,4,2,Clinical Project Manager,3,Divorced,4031,Medium,18858,5,Y,No,14,3,1,8,2,24,5,3,24,12,7,10
E1676,46,Middle-aged,No,Travel_Frequently,221,6,2,Life Sciences,1,4642,2,Male,87,2,4,Clinical Research Associate II,1,Divorced,15727,Low,4971,8,Y,Yes,16,2,1,8,1,1,5,2,3,9,9,12
E1677,30,Young,Yes,Travel_Frequently,1381,10,3,Medical,1,3349,2,Male,60,3,5,Clinical Research Associate I,4,Married,13702,Low,13598,3,Y,No,22,1,3,8,0,39,0,3,22,3,3,5
E1678,27,Senior,Yes,Non-Travel,1341,2,1,Medical,1,5851,3,Female,42,3,4,Clinical Project Manager,4,Single,10034,Medium,7286,6,Y,No,24,4,3,8,2,9,2,3,11,13,8,9
E1679,34,Middle-aged,No,Travel_Rarely,1436,6,4,Medical,1,2694,4,Female,69,3,5,Clinical Trial Manager,1,Divorced,12363,Medium,14923,9,Y,No,18,1,3,8,1,4,3,2,28,6,5,12
E1680,52,Senior,No,Non-Travel,211,7,4,Medical,1,1005,4,Male,67,2,3,Senior CRA,4,Divorced,11035,High,10827,1,Y,Yes,17,4,1,8,3,33,4,1,22,7,2,14
E1681,47,Senior,Yes,Travel_Rarely,1358,19,3,Technical Degree,1,3143,4,Female,75,1,1,Clinical Trial Manager,3,Divorced,7640,High,6483,0,Y,Yes,11,3,1,8,3,17,0,2,29,14,4,14
E1682,27,Senior,Yes,Non-Travel,615,10,4,Medical,1,5077,3,Female,50,1,5,Clinical Trial Manager,1,Divorced,9666,Medium,6837,5,Y,Yes,19,1,4,8,0,23,4,1,24,8,0,3
E1683,51,Senior,No,Non-Travel,202,10,1,Technical Degree,1,8749,2,Female,53,2,4,Clinical Trial Assistant,3,Single,3422,High,11221,2,Y,Yes,14,3,1,8,2,7,8,2,17,8,5,7
E1684,55,Senior,Yes,Non-Travel,897,4,1,Other,1,4705,1,Female,88,1,5,Clinical Trial Manager,1,Married,13025,High,15869,5,Y,Yes,13,1,3,8,3,31,2,3,4,11,6,12
E1685,25,Middle-aged,Yes,Travel_Frequently,744,24,4,Life Sciences,1,8837,3,Male,81,3,1,Clinical Research Associate I,1,Married,2416,High,12492,1,Y,Yes,12,1,4,8,3,0,2,4,19,13,9,3
E1686,57,Middle-aged,Yes,Travel_Frequently,253,9,1,Life Sciences,1,2347,2,Female,43,3,4,Clinical Research Associate I,1,Divorced,6049,High,5612,5,Y,Yes,11,3,4,8,1,26,4,2,28,8,8,7
E1687,57,Senior,No,Travel_Frequently,301,13,4,Medical,1,6719,3,Male,75,3,3,Clinical Project Manager,1,Single,8066,Low,9904,0,Y,No,11,2,3,8,0,23,2,1,9,3,3,14
E1688,20,Senior,No,Travel_Frequently,1300,17,4,Other,1,5888,2,Male,71,3,2,Clinical Research Associate II,2,Divorced,3009,High,15179,1,Y,No,17,2,1,8,1,3,1,2,16,13,6,9
E1689,28,Young,Yes,Travel_Frequently,202,7,2,Other,1,3488,4,Female,62,4,2,Clinical Research Associate II,3,Married,16569,High,7913,2,Y,No,22,2,3,8,3,21,7,3,22,11,5,2
E1690,57,Young,Yes,Travel_Rarely,666,2,3,Medical,1,6687,4,Female,79,1,3,Clinical Trial Manager,3,Married,2373,High,10912,8,Y,Yes,10,2,1,8,1,24,6,4,11,3,4,12
E1691,32,Young,No,Non-Travel,591,19,4,Life Sciences,1,9474,2,Female,54,1,2,Clinical Trial Manager,4,Single,4359,High,2577,4,Y,No,14,3,3,8,3,4,8,2,10,9,6,5
E1692,22,Young,Yes,Travel_Rarely,1157,15,3,Other,1,6734,2,Female,96,4,2,Clinical Project Manager,1,Divorced,17570,Medium,14376,2,Y,Yes,17,3,2,8,2,7,6,3,13,11,3,8
E1693,21,Senior,Yes,Travel_Rarely,1020,21,1,Life Sciences,1,1614,3,Male,30,2,5,Senior CRA,3,Married,12935,Medium,16076,5,Y,Yes,20,2,3,8,2,2,2,3,19,6,7,13
E1694,59,Middle-aged,No,Travel_Rarely,190,18,1,Life Sciences,1,2394,2,Male,21,4,4,Clinical Research Associate II,2,Divorced,6719,Medium,11312,4,Y,Yes,12,1,1,8,2,12,4,3,0,6,4,4
E1695,56,Young,No,Non-Travel,717,10,2,Other,1,4434,2,Male,28,2,5,Clinical Research Associate I,2,Divorced,8578,Medium,8782,4,Y,No,16,3,3,8,2,35,5,4,20,9,5,14
E1696,59,Senior,Yes,Travel_Frequently,482,12,2,Technical Degree,1,5075,2,Male,51,1,3,Clinical Project Manager,3,Single,9866,Medium,11073,5,Y,No,22,4,3,8,0,25,9,1,12,11,0,2
E1697,56,Senior,Yes,Non-Travel,866,1,4,Other,1,1742,4,Male,99,1,2,Clinical Project Manager,4,Married,13466,Low,2153,8,Y,Yes,12,1,3,8,1,8,3,3,9,10,3,11
E1698,47,Middle-aged,Yes,Non-Travel,1434,22,3,Other,1,4682,4,Female,46,1,1,Clinical Research Associate I,4,Divorced,4713,Medium,13656,8,Y,Yes,23,1,1,8,0,7,9,1,17,3,7,7
E1699,18,Senior,No,Travel_Frequently,554,3,1,Medical,1,8656,1,Male,84,3,4,Clinical Project Manager,1,Married,4145,High,9364,1,Y,Yes,23,2,3,8,0,23,7,4,2,14,9,14
E1700,48,Senior,Yes,Non-Travel,437,29,3,Life Sciences,1,7404,1,Male,89,1,5,Clinical Research Associate I,3,Single,11879,Medium,13608,4,Y,No,16,3,1,8,0,17,5,3,28,12,8,3
E1701,54,Young,Yes,Non-Travel,514,16,2,Other,1,5468,1,Male,35,4,2,Senior CRA,1,Single,8566,High,11663,8,Y,Yes,23,1,1,8,1,16,7,3,2,1,3,5
E1702,50,Middle-aged,Yes,Travel_Rarely,150,9,1,Medical,1,6542,1,Female,78,4,2,Clinical Trial Assistant,3,Single,15986,Medium,19193,3,Y,No,16,3,2,8,1,0,7,3,14,0,5,1
E1703,45,Middle-aged,Yes,Non-Travel,189,17,3,Medical,1,9791,2,Female,50,1,1,Clinical Project Manager,3,Single,12776,Low,3016,9,Y,Yes,22,4,4,8,1,25,2,1,12,10,4,6
E1704,31,Middle-aged,Yes,Non-Travel,722,2,2,Medical,1,8122,4,Female,49,3,2,Clinical Trial Manager,4,Married,11946,Low,2298,4,Y,No,20,2,1,8,1,19,7,1,29,7,4,4
E1705,50,Senior,Yes,Travel_Frequently,986,24,3,Medical,1,9640,3,Female,78,2,3,Clinical Trial Manager,4,Married,17125,Medium,15692,3,Y,No,20,2,3,8,0,3,2,4,7,14,6,8
E1706,50,Young,Yes,Travel_Rarely,811,2,2,Medical,1,7533,3,Female,32,2,3,Clinical Trial Assistant,3,Single,6781,High,2673,1,Y,Yes,11,2,4,8,1,29,3,1,18,4,8,5
E1707,42,Young,Yes,Non-Travel,585,20,4,Other,1,5499,3,Male,96,1,5,Senior CRA,1,Divorced,8601,Medium,13926,7,Y,No,23,1,1,8,0,18,8,1,17,5,9,0
E1708,37,Young,Yes,Travel_Rarely,1041,1,4,Medical,1,9000,3,Male,47,3,2,Clinical Trial Manager,2,Married,6968,Low,9920,8,Y,Yes,14,1,4,8,3,28,7,2,12,5,0,13
E1709,57,Middle-aged,Yes,Non-Travel,366,17,1,Other,1,5334,3,Female,33,2,1,Clinical Trial Assistant,4,Married,6148,High,10120,2,Y,No,18,2,3,8,2,36,1,4,29,12,7,10
E1710,42,Senior,Yes,Travel_Rarely,198,12,3,Life Sciences,1,3332,2,Female,30,3,1,Clinical Trial Assistant,1,Divorced,15650,Low,17586,8,Y,Yes,17,3,2,8,3,1,7,4,10,13,7,5
E1711,41,Senior,Yes,Travel_Frequently,777,17,2,Other,1,7503,2,Male,88,4,5,Clinical Research Associate II,2,Single,2793,High,9432,0,Y,Yes,10,4,3,8,1,26,3,3,0,7,2,11
E1712,45,Senior,Yes,Travel_Frequently,403,11,2,Technical Degree,1,9134,3,Female,73,4,2,Clinical Project Manager,4,Single,10813,Medium,14613,7,Y,No,20,4,4,8,0,38,3,4,25,9,2,13
E1713,49,Middle-aged,No,Non-Travel,1326,2,4,Technical Degree,1,8528,1,Female,81,1,2,Senior CRA,4,Single,16280,High,19528,8,Y,Yes,12,2,4,8,0,28,8,3,18,0,9,13
E1714,56,Middle-aged,Yes,Travel_Rarely,832,16,2,Technical Degree,1,4912,1,Male,49,2,4,Clinical Trial Manager,3,Divorced,7910,Low,11376,1,Y,Yes,24,4,3,8,3,0,4,3,0,10,0,7
E1715,35,Young,No,Travel_Frequently,1308,4,1,Life Sciences,1,5578,1,Female,61,3,1,Clinical Research Associate II,3,Divorced,5200,Low,10047,5,Y,No,10,1,1,8,1,33,7,4,17,14,2,12
E1716,29,Senior,No,Non-Travel,389,6,3,Life Sciences,1,8359,1,Female,60,2,4,Clinical Project Manager,1,Single,5937,Low,18572,7,Y,No,13,4,2,8,0,9,2,1,6,4,2,14
E1717,53,Young,Yes,Travel_Rarely,871,1,1,Technical Degree,1,3470,4,Female,93,3,4,Senior CRA,2,Married,8860,Medium,19248,2,Y,No,22,4,1,8,0,1,3,2,23,1,6,12
E1718,43,Middle-aged,Yes,Non-Travel,1021,16,2,Life Sciences,1,5820,3,Male,33,3,5,Clinical Project Manager,4,Divorced,18725,Low,3808,2,Y,No,14,3,2,8,1,14,1,4,16,8,6,0
E1719,43,Young,No,Travel_Frequently,893,20,2,Life Sciences,1,3423,3,Female,58,3,2,Clinical Trial Manager,1,Single,4201,High,12175,7,Y,No,21,2,3,8,3,21,5,1,14,8,0,7
E1720,38,Middle-aged,Yes,Non-Travel,189,18,1,Other,1,7674,1,Male,21,3,1,Senior CRA,2,Single,14838,Low,12136,1,Y,Yes,10,1,2,8,2,28,7,1,20,10,5,6
E1721,20,Young,No,Travel_Rarely,410,2,2,Other,1,7647,1,Male,71,4,4,Clinical Research Associate II,3,Single,13674,High,15013,0,Y,Yes,13,1,4,8,3,26,7,3,8,10,3,13
E1722,42,Middle-aged,Yes,Travel_Frequently,538,16,1,Life Sciences,1,8460,4,Female,26,2,4,Clinical Project Manager,3,Single,2093,Low,6163,2,Y,Yes,22,3,2,8,2,23,8,4,29,5,4,9
E1723,58,Middle-aged,Yes,Non-Travel,611,4,2,Life Sciences,1,1363,2,Female,48,4,5,Clinical Research Associate II,3,Married,17417,Low,2877,0,Y,No,21,3,1,8,0,20,0,2,5,7,3,0
E1724,35,Young,Yes,Non-Travel,755,17,4,Life Sciences,1,4937,1,Male,75,3,1,Clinical Research Associate II,4,Married,6828,Medium,10153,7,Y,No,10,2,4,8,1,39,0,3,15,11,3,12
E1725,27,Middle-aged,Yes,Travel_Frequently,1219,23,2,Life Sciences,1,6707,2,Female,73,2,5,Clinical Trial Manager,3,Divorced,13343,High,6256,6,Y,No,17,1,4,8,3,14,0,1,29,1,6,13
E1726,42,Senior,No,Travel_Frequently,1412,6,3,Technical Degree,1,9409,2,Male,51,4,3,Clinical Project Manager,2,Single,19730,High,8360,0,Y,Yes,21,4,4,8,1,21,6,3,24,13,3,5
E1727,19,Middle-aged,No,Travel_Rarely,368,23,3,Technical Degree,1,1297,4,Male,99,3,5,Clinical Project Manager,4,Divorced,15668,High,13067,0,Y,No,10,1,4,8,2,25,7,3,26,5,8,0
E1728,49,Young,Yes,Travel_Rarely,1401,12,4,Other,1,1509,1,Male,48,2,5,Clinical Trial Manager,2,Single,5359,Low,19550,3,Y,Yes,10,3,1,8,3,28,0,3,20,14,2,3
E1729,26,Middle-aged,Yes,Non-Travel,780,6,3,Other,1,2806,1,Male,75,4,5,Clinical Research Associate I,3,Single,6719,Medium,16619,0,Y,Yes,17,4,2,8,1,13,9,3,22,11,6,11
E1730,58,Young,No,Travel_Frequently,1497,20,1,Technical Degree,1,7161,4,Female,85,3,3,Clinical Trial Manager,1,Divorced,15965,High,11563,5,Y,No,10,4,1,8,0,32,9,4,2,7,8,1
E1731,55,Young,Yes,Non-Travel,746,25,4,Technical Degree,1,8461,3,Female,76,3,1,Clinical Research Associate I,4,Married,7616,Low,19206,9,Y,Yes,21,4,2,8,1,1,8,3,14,9,4,1
E1732,50,Middle-aged,No,Travel_Rarely,252,3,2,Life Sciences,1,7844,1,Male,59,1,3,Clinical Trial Assistant,3,Married,8994,Medium,15546,3,Y,Yes,24,4,1,8,3,6,4,4,29,9,5,8
E1733,38,Middle-aged,Yes,Non-Travel,254,2,4,Medical,1,9757,1,Female,33,4,1,Clinical Trial Assistant,2,Married,4617,Medium,2112,9,Y,Yes,11,2,4,8,1,15,3,4,16,3,9,14
E1734,35,Young,No,Non-Travel,400,23,1,Other,1,3423,3,Male,41,3,3,Clinical Project Manager,1,Married,14448,Medium,17463,9,Y,Yes,21,2,3,8,3,13,0,4,21,12,7,11
E1735,32,Middle-aged,Yes,Travel_Rarely,1045,18,1,Technical Degree,1,1401,2,Male,94,3,4,Clinical Research Associate II,1,Married,12436,High,9797,9,Y,Yes,17,1,1,8,3,16,8,4,5,6,3,3
E1736,19,Young,No,Non-Travel,1414,20,4,Medical,1,8739,2,Female,21,4,3,Clinical Trial Manager,3,Single,16723,Low,7970,6,Y,Yes,18,3,2,8,0,24,3,2,12,6,8,6
E1737,42,Middle-aged,No,Travel_Rarely,190,9,3,Technical Degree,1,7018,3,Male,75,1,5,Clinical Trial Manager,4,Divorced,12352,Medium,18240,6,Y,No,11,3,2,8,3,31,7,4,21,1,3,7
E1738,25,Senior,Yes,Travel_Frequently,1303,12,4,Life Sciences,1,1988,3,Male,31,3,3,Clinical Trial Manager,2,Divorced,7463,High,3713,5,Y,No,22,3,3,8,2,9,4,4,27,12,9,8
E1739,37,Young,Yes,Non-Travel,961,14,1,Technical Degree,1,1249,1,Male,54,1,2,Clinical Trial Assistant,2,Married,16814,Medium,13552,9,Y,Yes,17,3,2,8,1,10,5,1,3,13,1,10
E1740,30,Senior,No,Travel_Rarely,818,24,2,Life Sciences,1,3225,3,Female,46,2,3,Clinical Trial Manager,2,Married,2536,High,2337,1,Y,No,24,2,3,8,2,28,6,3,20,11,7,5
E1741,46,Senior,Yes,Non-Travel,825,27,2,Technical Degree,1,7517,2,Female,67,3,5,Clinical Research Associate I,1,Single,14008,Medium,19866,8,Y,Yes,11,3,3,8,1,25,8,4,19,2,8,10
E1742,45,Middle-aged,Yes,Travel_Rarely,638,27,4,Medical,1,4680,3,Female,26,1,3,Clinical Research Associate I,4,Married,10500,Medium,10332,4,Y,Yes,19,2,1,8,3,12,6,4,26,9,0,2
E1743,22,Young,Yes,Non-Travel,1019,2,4,Life Sciences,1,7051,4,Female,47,4,3,Clinical Trial Assistant,4,Single,5801,High,18401,0,Y,No,22,2,3,8,2,18,1,3,5,9,5,14
E1744,57,Young,Yes,Travel_Rarely,756,5,3,Life Sciences,1,1011,2,Male,90,2,4,Clinical Research Associate II,1,Single,17246,Medium,3138,0,Y,No,21,2,1,8,3,9,3,2,7,7,8,0
E1745,20,Middle-aged,Yes,Travel_Rarely,626,9,3,Medical,1,7677,1,Male,57,4,2,Clinical Research Associate II,3,Divorced,6852,Low,2028,8,Y,Yes,13,1,3,8,0,19,0,4,28,13,7,2
E1746,40,Middle-aged,No,Travel_Rarely,615,27,4,Medical,1,1519,4,Male,82,1,2,Clinical Research Associate II,4,Divorced,18022,Medium,11702,2,Y,No,16,1,1,8,1,20,4,1,27,6,1,3
E1747,49,Young,No,Non-Travel,427,14,2,Other,1,7821,2,Female,64,4,1,Clinical Research Associate II,4,Divorced,2135,Low,16761,1,Y,No,12,1,3,8,0,16,0,3,3,14,6,13
E1748,18,Young,Yes,Travel_Rarely,689,21,2,Technical Degree,1,6330,1,Female,72,1,3,Clinical Trial Assistant,2,Divorced,4154,Low,5072,2,Y,No,19,3,3,8,3,15,1,1,25,5,0,6
E1749,22,Senior,Yes,Travel_Rarely,740,29,3,Other,1,1511,1,Female,55,3,5,Clinical Research Associate II,4,Married,2528,Low,1927,5,Y,No,23,3,2,8,3,30,1,3,23,2,4,4
E1750,37,Young,Yes,Non-Travel,1299,17,2,Other,1,2044,1,Male,42,4,4,Clinical Trial Manager,2,Divorced,14186,High,3449,8,Y,No,11,4,2,8,0,5,9,1,21,14,3,9
E1751,35,Young,Yes,Travel_Rarely,149,14,3,Life Sciences,1,9302,3,Female,39,2,5,Clinical Trial Assistant,4,Divorced,15524,Medium,18130,7,Y,Yes,11,1,4,8,2,33,5,1,11,9,0,7
E1752,50,Senior,Yes,Travel_Frequently,270,28,4,Life Sciences,1,4852,4,Female,56,3,4,Clinical Trial Manager,2,Single,13737,High,10487,4,Y,No,15,3,1,8,0,22,0,1,12,12,8,4
E1753,32,Senior,Yes,Travel_Frequently,1445,29,1,Other,1,2986,4,Male,62,3,2,Senior CRA,3,Married,4044,High,12363,4,Y,No,13,2,2,8,1,6,3,3,1,10,3,8
E1754,39,Senior,Yes,Travel_Frequently,402,24,3,Other,1,1646,2,Female,52,1,5,Clinical Research Associate I,2,Divorced,9002,Medium,6912,2,Y,Yes,15,4,3,8,0,34,4,2,18,4,8,1
E1755,57,Middle-aged,No,Non-Travel,1404,22,4,Other,1,1113,2,Female,45,4,2,Senior CRA,2,Divorced,2060,Medium,2688,5,Y,No,12,1,4,8,2,20,2,3,14,11,5,8
E1756,30,Middle-aged,Yes,Travel_Frequently,1197,20,4,Other,1,6721,3,Male,53,2,3,Clinical Research Associate II,2,Divorced,6547,Medium,2497,9,Y,Yes,18,4,1,8,2,18,4,1,20,13,4,3
E1757,28,Young,Yes,Travel_Rarely,1355,23,1,Technical Degree,1,7543,3,Male,30,2,4,Clinical Research Associate II,3,Married,9197,Medium,8324,3,Y,No,19,1,3,8,0,34,7,4,28,5,2,9
E1758,51,Senior,Yes,Non-Travel,1499,4,2,Medical,1,2674,4,Male,98,4,4,Clinical Research Associate I,1,Married,16038,Low,7945,9,Y,No,24,3,2,8,2,31,9,4,23,8,5,14
E1759,56,Young,Yes,Travel_Rarely,1000,27,3,Medical,1,3232,3,Female,91,1,5,Clinical Trial Manager,2,Divorced,13148,Low,17870,4,Y,No,20,1,3,8,1,34,1,4,7,4,4,13
E1760,52,Young,Yes,Travel_Frequently,1128,13,4,Life Sciences,1,8222,3,Female,36,2,1,Clinical Research Associate II,3,Single,9521,High,7336,1,Y,No,19,2,1,8,3,25,6,1,18,1,6,13
E1761,53,Middle-aged,No,Travel_Frequently,824,10,3,Medical,1,7164,4,Male,54,1,5,Senior CRA,4,Single,14155,Low,15860,0,Y,No,10,4,1,8,0,25,2,1,26,5,8,5
